"","gender","age","class","embarked","fare","sibsp","parch","survived"
"2013","male",24,"restaurant staff","Southampton",0,0,0,0
"2014","male",25,"restaurant staff","Southampton",0,0,0,0
"2015","male",47,"victualling crew","Southampton",0,0,0,0
"2016","male",30,"engineering crew","Southampton",0,0,0,0
"2017","male",24,"restaurant staff","Southampton",0,0,0,0
"2018","male",26,"victualling crew","Southampton",0,0,0,0
"2019","male",22,"engineering crew","Southampton",0,0,0,0
"2020","male",23,"engineering crew","Southampton",0,0,0,0
"2021","male",23,"engineering crew","Southampton",0,0,0,0
"2022","male",23,"victualling crew","Southampton",0,0,0,1
"2023","male",31,"deck crew","Southampton",0,0,0,0
"2024","male",33,"deck crew","Southampton",0,0,0,1
"2025","male",42,"restaurant staff","Southampton",0,0,0,0
"2026","male",41,"engineering crew","Southampton",0,0,0,0
"2027","male",28,"engineering crew","Southampton",0,0,0,1
"2028","male",20,"victualling crew","Southampton",0,0,0,0
"2029","male",55,"victualling crew","Southampton",0,0,0,0
"2030","male",25,"victualling crew","Southampton",0,0,0,0
"2031","male",24,"engineering crew","Southampton",0,0,0,1
"2032","male",40,"engineering crew","Southampton",0,0,0,0
"2033","male",31,"engineering crew","Southampton",0,0,0,1
"2034","male",24,"restaurant staff","Southampton",0,0,0,0
"2035","male",25,"victualling crew","Southampton",0,0,0,1
"2036","male",42,"victualling crew","Southampton",0,0,0,0
"2037","male",40,"victualling crew","Belfast",0,0,0,0
"2038","male",32,"engineering crew","Southampton",0,0,0,0
"2039","male",20,"engineering crew","Southampton",0,0,0,1
"2040","male",32,"engineering crew","Southampton",0,0,0,0
"2041","male",25,"engineering crew","Southampton",0,0,0,1
"2042","male",19,"engineering crew","Southampton",0,0,0,0
"2043","male",29,"victualling crew","Belfast",0,0,0,0
"2044","male",31,"victualling crew","Southampton",0,0,0,1
"2045","male",24,"victualling crew","Southampton",0,0,0,0
"2046","male",37,"victualling crew","Southampton",0,0,0,0
"2047","male",37,"deck crew","Southampton",0,0,0,0
"2048","male",23,"victualling crew","Southampton",0,0,0,0
"2049","male",23,"engineering crew","Southampton",0,0,0,0
"2050","male",41,"victualling crew","Belfast",0,0,0,0
"2051","male",33,"victualling crew","Southampton",0,0,0,0
"2052","male",36,"victualling crew","Belfast",0,0,0,0
"2053","female",28,"victualling crew","Southampton",0,0,0,1
"2054","male",31,"engineering crew","Belfast",0,0,0,0
"2055","female",30,"victualling crew","Southampton",0,0,0,1
"2056","male",40,"engineering crew","Southampton",0,0,0,0
"2057","male",29,"victualling crew","Belfast",0,0,0,0
"2058","male",62,"deck crew","Southampton",0,0,0,0
"2059","male",22,"engineering crew","Southampton",0,0,0,0
"2060","female",45,"victualling crew","Southampton",0,0,0,1
"2061","male",40,"victualling crew","Southampton",0,0,0,0
"2062","male",38,"victualling crew","Southampton",0,0,0,0
"2063","male",27,"engineering crew","Southampton",0,0,0,0
"2064","male",20,"victualling crew","Belfast",0,0,0,0
"2065","male",39,"engineering crew","Belfast",0,0,0,0
"2066","male",24,"victualling crew","Southampton",0,0,0,0
"2067","male",35,"victualling crew","Southampton",0,0,0,0
"2068","male",33,"victualling crew","Southampton",0,0,0,0
"2069","male",26,"deck crew","Southampton",0,0,0,0
"2070","female",22,"victualling crew","Southampton",0,0,0,0
"2071","male",41,"engineering crew","Southampton",0,0,0,0
"2072","male",26,"engineering crew","Southampton",0,0,0,0
"2073","male",21,"engineering crew","Southampton",0,0,0,1
"2074","male",36,"engineering crew","Southampton",0,0,0,1
"2075","male",38,"victualling crew","Southampton",0,0,0,0
"2076","male",31,"engineering crew","Southampton",0,0,0,0
"2077","female",47,"victualling crew","Southampton",0,0,0,1
"2078","male",36,"victualling crew","Belfast",0,0,0,0
"2079","male",30,"engineering crew","Southampton",0,0,0,0
"2080","male",28,"victualling crew","Belfast",0,0,0,1
"2081","male",20,"engineering crew","Southampton",0,0,0,0
"2082","male",33,"victualling crew","Southampton",0,0,0,0
"2083","male",29,"victualling crew","Southampton",0,0,0,0
"2084","male",25,"engineering crew","Southampton",0,0,0,1
"2085","male",19,"victualling crew","Southampton",0,0,0,0
"2086","male",35,"victualling crew","Southampton",0,0,0,0
"2087","male",34,"victualling crew","Belfast",0,0,0,0
"2088","male",31,"victualling crew","Belfast",0,0,0,0
"2089","male",28,"engineering crew","Southampton",0,0,0,0
"2090","male",25,"engineering crew","Southampton",0,0,0,0
"2091","male",48,"victualling crew","Belfast",0,0,0,0
"2092","male",45,"victualling crew","Belfast",0,0,0,0
"2093","male",24,"deck crew","Southampton",0,0,0,1
"2094","male",20,"victualling crew","Southampton",0,0,0,0
"2095","male",24,"deck crew","Southampton",0,0,0,0
"2096","male",22,"victualling crew","Southampton",0,0,0,0
"2097","male",40,"deck crew","Southampton",0,0,0,0
"2098","male",24,"engineering crew","Southampton",0,0,0,1
"2099","male",42,"engineering crew","Southampton",0,0,0,0
"2100","male",49,"engineering crew","Southampton",0,0,0,0
"2101","male",19,"victualling crew","Southampton",0,0,0,0
"2102","male",28,"engineering crew","Southampton",0,0,0,1
"2103","male",32,"victualling crew","Southampton",0,0,0,0
"2104","male",19,"deck crew","Southampton",0,0,0,0
"2105","male",27,"victualling crew","Southampton",0,0,0,1
"2106","male",23,"restaurant staff","Southampton",0,0,0,0
"2107","male",35,"victualling crew","Southampton",0,0,0,0
"2108","male",17,"victualling crew","Southampton",0,0,0,0
"2109","male",46,"victualling crew","Southampton",0,0,0,1
"2110","male",23,"victualling crew","Southampton",0,0,0,1
"2111","male",30,"victualling crew","Belfast",0,0,0,1
"2112","male",24,"engineering crew","Southampton",0,0,0,0
"2113","male",25,"victualling crew","Belfast",0,0,0,0
"2114","male",35,"engineering crew","Southampton",0,0,0,1
"2115","male",39,"victualling crew","Southampton",0,0,0,0
"2116","male",25,"victualling crew","Southampton",0,0,0,0
"2117","male",44,"engineering crew","Southampton",0,0,0,1
"2118","male",25,"engineering crew","Southampton",0,0,0,1
"2119","male",27,"restaurant staff","Southampton",0,0,0,0
"2120","male",31,"engineering crew","Southampton",0,0,0,0
"2121","male",29,"victualling crew","Belfast",0,0,0,1
"2122","male",28,"victualling crew","Southampton",0,0,0,0
"2123","male",30,"victualling crew","Southampton",0,0,0,0
"2124","male",32,"engineering crew","Southampton",0,0,0,0
"2125","male",39,"engineering crew","Southampton",0,0,0,1
"2126","male",37,"engineering crew","Belfast",0,0,0,0
"2127","male",42,"victualling crew","Southampton",0,0,0,0
"2128","male",28,"victualling crew","Belfast",0,0,0,0
"2129","male",17,"restaurant staff","Southampton",0,0,0,0
"2130","male",20,"restaurant staff","Southampton",0,0,0,0
"2131","male",35,"restaurant staff","Southampton",0,0,0,0
"2132","male",38,"engineering crew","Southampton",0,0,0,0
"2133","male",36,"engineering crew","Southampton",0,0,0,0
"2134","male",38,"victualling crew","Southampton",0,0,0,0
"2135","male",33,"engineering crew","Southampton",0,0,0,0
"2136","male",34,"engineering crew","Southampton",0,0,0,0
"2137","male",21,"restaurant staff","Southampton",0,0,0,0
"2138","male",32,"deck crew","Southampton",0,0,0,1
"2139","male",19,"restaurant staff","Southampton",0,0,0,0
"2140","male",18,"restaurant staff","Southampton",0,0,0,0
"2141","male",25,"restaurant staff","Southampton",0,0,0,0
"2142","male",35,"restaurant staff","Southampton",0,0,0,0
"2143","male",37,"victualling crew","Southampton",0,0,0,0
"2144","female",36,"victualling crew","Southampton",0,0,0,0
"2145","male",48,"victualling crew","Belfast",0,0,0,0
"2146","female",32,"victualling crew","Southampton",0,0,0,0
"2147","male",23,"engineering crew","Belfast",0,0,0,0
"2148","male",34,"victualling crew","Belfast",0,0,0,0
"2149","male",31,"engineering crew","Southampton",0,0,0,0
"2150","male",40,"victualling crew","Belfast",0,0,0,0
"2151","male",37,"victualling crew","Southampton",0,0,0,1
"2152","male",40,"engineering crew","Southampton",0,0,0,0
"2153","male",37,"victualling crew","Belfast",0,0,0,0
"2154","male",26,"victualling crew","Southampton",0,0,0,0
"2155","male",26,"engineering crew","Southampton",0,0,0,0
"2156","male",15,"victualling crew","Southampton",0,0,0,0
"2157","male",27,"engineering crew","Southampton",0,0,0,0
"2158","male",25,"victualling crew","Belfast",0,0,0,0
"2159","male",31,"engineering crew","Southampton",0,0,0,0
"2160","male",50,"victualling crew","Belfast",0,0,0,0
"2161","male",28,"engineering crew","Southampton",0,0,0,0
"2162","male",52,"victualling crew","Southampton",0,0,0,1
"2163","male",21,"victualling crew","Southampton",0,0,0,0
"2164","male",30,"deck crew","Belfast",0,0,0,1
"2165","male",30,"victualling crew","Belfast",0,0,0,1
"2166","male",29,"victualling crew","Belfast",0,0,0,1
"2167","male",18,"victualling crew","Southampton",0,0,0,1
"2168","male",21,"engineering crew","Southampton",0,0,0,0
"2169","male",32,"engineering crew","Southampton",0,0,0,1
"2170","male",37,"victualling crew","Southampton",0,0,0,0
"2171","male",27,"victualling crew","Southampton",0,0,0,0
"2172","male",28,"engineering crew","Southampton",0,0,0,0
"2173","male",32,"victualling crew","Belfast",0,0,0,0
"2174","male",23,"engineering crew","Southampton",0,0,0,1
"2175","male",39,"victualling crew","Southampton",0,0,0,0
"2176","male",37,"victualling crew","Southampton",0,0,0,1
"2177","male",39,"deck crew","Southampton",0,0,0,0
"2178","male",42,"victualling crew","Southampton",0,0,0,0
"2179","male",26,"engineering crew","Southampton",0,0,0,0
"2180","male",28,"victualling crew","Southampton",0,0,0,1
"2181","male",35,"victualling crew","Southampton",0,0,0,0
"2182","male",59,"victualling crew","Southampton",0,0,0,0
"2183","male",34,"victualling crew","Southampton",0,0,0,0
"2184","male",28,"engineering crew","Belfast",0,0,0,0
"2185","male",53,"engineering crew","Southampton",0,0,0,0
"2186","male",38,"victualling crew","Southampton",0,0,0,1
"2187","male",36,"victualling crew","Southampton",0,0,0,0
"2188","male",39,"engineering crew","Southampton",0,0,0,0
"2189","male",31,"victualling crew","Southampton",0,0,0,1
"2190","male",39,"victualling crew","Southampton",0,0,0,0
"2191","male",37,"engineering crew","Southampton",0,0,0,0
"2192","male",35,"engineering crew","Southampton",0,0,0,0
"2193","male",40,"engineering crew","Southampton",0,0,0,0
"2194","male",31,"engineering crew","Southampton",0,0,0,0
"2195","male",49,"victualling crew","Southampton",0,0,0,0
"2196","male",41,"victualling crew","Southampton",0,0,0,0
"2197","male",45,"victualling crew","Southampton",0,0,0,0
"2198","male",37,"engineering crew","Southampton",0,0,0,0
"2199","male",19,"victualling crew","Belfast",0,0,0,0
"2200","male",24,"victualling crew","Southampton",0,0,0,0
"2201","male",40,"victualling crew","Southampton",0,0,0,1
"2202","male",26,"engineering crew","Southampton",0,0,0,0
"2203","male",41,"deck crew","Belfast",0,0,0,1
"2204","male",40,"victualling crew","Southampton",0,0,0,1
"2205","male",32,"engineering crew","Southampton",0,0,0,0
"2206","male",20,"restaurant staff","Southampton",0,0,0,0
"2207","male",26,"restaurant staff","Southampton",0,0,0,0
